"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Age dependency ratio (% of working-age population)","SP.POP.DPND","90.4956970740103","89.9966159052453","89.7841248754567","89.703537375118","89.428125895045","88.8136435649716","87.7560281971379","86.6658810358542","85.4491739329968","84.1164310855355","82.6392291360444","81.7038399019373","80.4795324688878","79.0686976078512","77.6524550718099","76.2205925780096","74.4371244479838","72.5382958069939","70.5883721471279","68.599665222077","66.625828115074","64.463051747811","62.9143242635485","61.7206194410583","60.5744125326371","59.425190194421","59.0922753231139","58.7946167349327","59.1012622188479","60.5624638519375","63.2225539621164","62.5419594774083","62.4225592822047","62.4236512691888","62.1171364633016","61.4522566779245","59.7347188780467","58.4246994090075","57.5498687922972","56.9929399125163","56.4833189800427","55.9019758788812","55.1658392690122","54.5501221628129","54.2523070469799","54.246163417669","53.4713370383589","52.6910287900814","51.8522167487685","50.9103223621616","49.8464509592858","48.8816649038761","47.8414298808433","46.8167492120666","45.9301896539001","45.226364363055","44.8183369909778","44.5645858428399",
"Australia","AUS","Age dependency ratio (% of working-age population)","SP.POP.DPND","63.3139074662108","63.5611581058799","63.3451480545398","62.8381847959102","62.2877086000706","61.8259560989543","61.3296074239036","60.8762663944082","60.5081086066108","60.1408058570556","59.6553578624998","59.2024348115438","58.7415051543709","58.2480522658506","57.6633788630429","56.9546571292583","56.6025209736117","55.887693198257","55.0103048708733","54.2181435510167","53.6187506900924","52.7691936576478","52.2694854880499","51.9674639923926","51.6339721359894","51.1863930318784","51.01278231228","50.6031013465837","50.1070266794472","49.7427832134265","49.5920364376562","49.5775887009207","49.7598150459864","50.03059717222","50.2151681900894","50.2384261876417","50.2766794656121","50.1791574006037","49.9997835500959","49.8337783907158","49.7262042198822","49.4259573676091","49.1583815653669","48.9255122425613","48.722095672655","48.5699231369882","48.2230973921689","47.9558743726157","47.8347413991383","47.8792309218863","48.0681796110518","48.638811934047","49.1947247755172","49.7709360562177","50.3996374663108","51.0854579040657","51.8630483195639","52.7093363336846",
"Austria","AUT","Age dependency ratio (% of working-age population)","SP.POP.DPND","52.4030459248008","53.3718413302574","54.2928308730046","55.248818998147","56.3093235540665","57.4750583041379","58.7218990271488","59.9907957012194","61.1879788778057","62.1435119440754","62.7484844535249","63.15674527126","63.1649568037477","62.813501338158","62.1959720782669","61.3734270201214","60.5540119058508","59.6538820716617","58.5802460851425","57.2177829979446","55.5610664254431","53.9523162788692","52.1357771828241","50.3233919658526","48.7736273560952","47.6135245867252","47.1114645510024","46.7879870284651","46.6364242849187","46.627980594743","46.7389877180607","47.1297718005086","47.7068976463037","48.3571117323908","48.855726133545","49.0473808951869","49.1194776127373","48.836047721427","48.3286232130644","47.8438283631068","47.5297280624623","47.3255578364559","47.2744249579878","47.3329338625505","47.3987139174221","47.4253952508972","47.6049613414944","47.7509075147978","47.8752967192157","48.0121931921639","48.1811872667783","48.3158052130487","48.470200519523","48.6716402576141","48.9083932676556","49.1656666425614","49.5298368459148","49.9096377546054",
"Azerbaijan","AZE","Age dependency ratio (% of working-age population)","SP.POP.DPND","81.5397291581421","85.2505395051032","89.1253785749261","92.7459112501759","95.5608494699479","97.2615554705107","99.1174607565875","99.5165178078626","98.8347472914058","97.6154899642129","96.1051360747286","93.925787184572","91.6689534112713","89.1619422904493","86.1944665730646","82.7919131511322","79.6042166823531","76.1807188838397","72.7127678232105","69.4646964237325","66.5861732190825","64.3292559466053","62.4432240598488","60.9381797138467","59.8008236184871","59.0172943954404","59.0720941371051","59.3540860042798","59.7786541372886","60.296022497116","60.8851175985036","61.850513877051","62.6615322443105","63.2887286768776","63.6721859619377","63.7364688356301","63.3674013534893","62.6434886683351","61.5827554668696","60.2519063005884","58.7241799089652","56.8348108621912","55.0040221248162","53.1202098208865","51.064819201427","48.8435243839387","46.9764636366833","44.9897745328421","43.0778268251384","41.4828877857728","40.3185458237779","39.7233858117676","39.5013013269288","39.5952290243248","39.8484369371642","40.1514174415463","40.8816025988089","41.4331825466844",
"Burundi","BDI","Age dependency ratio (% of working-age population)","SP.POP.DPND","87.0218738798246","88.1246273501782","89.478546990358","90.8251551382741","91.7599239293327","92.1328479255309","93.4906434482043","94.1211249581328","94.1965885640534","93.9344748778816","93.3846622209985","94.2316046339988","94.644224294836","94.6550622152716","94.3974974159735","94.0349289867465","93.25903723418","92.4770044220619","91.7495760828932","91.0763341696939","90.4966320345639","91.6277991317933","92.4884230725665","93.3007568259022","94.2809979735887","95.4717050156371","97.2014189024889","98.9233322937298","100.473865572066","101.595114089716","102.173563249716","105.106675272536","107.278060296992","108.760764219332","109.695531850533","110.133169984168","110.842720040541","111.177475405056","111.111202111947","110.648396654822","109.859419533855","106.478901186119","103.13480974555","99.9622398742901","97.1015379650475","94.6309078524208","92.7752282056795","91.1820138616822","89.8396077945471","88.7115178517243","87.7808059795609","88.1515497132842","88.4291976487672","88.7061183235202","89.0873702744597","89.592063479966","90.1197882258195","90.6828165379212",
"Belgium","BEL","Age dependency ratio (% of working-age population)","SP.POP.DPND","54.7612014968411","55.7631240588057","56.3767174073348","56.7181892578409","57.0057926369892","57.3397834274014","57.8549941291929","58.263114781584","58.5649499763441","58.7237376930274","58.7173084392854","58.63298799162","58.4426532817847","58.1119413316809","57.6036628536133","56.9184729146066","56.4348808259214","55.7912536618724","54.9829699671622","54.0053605803438","52.8743123034364","51.8122962795064","50.6446064286099","49.5134734797118","48.5900758843716","47.9679211726954","47.9138256763332","48.0674949749004","48.3689648703353","48.7230277923567","49.0703535362071","49.4715859413892","49.8907284679275","50.323036203428","50.7364860092395","51.0989196904032","51.5580506583394","51.8962404011599","52.137150273453","52.332524134093","52.514115505908","52.549682304639","52.6037551377273","52.6524341981761","52.6362474206993","52.534650894134","52.4691999570402","52.279615394978","52.0607046036601","51.9472594308966","52.0144279661342","52.3240783648883","52.724831838965","53.2022364082005","53.7051546985493","54.193605740924","54.7983939052332","55.4384261393054",
"Benin","BEN","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.1585815784719","78.4343961341471","79.6739604069142","80.8482916605326","81.8480683127913","82.6162061064095","84.2991516007721","85.6525991500984","86.7354228653381","87.6252025553234","88.365152892995","89.8372407459374","91.0040245830292","91.9109770484043","92.6025293111377","93.113957500516","94.2125110025826","95.0379886332329","95.6296760562051","96.0151545683635","96.2196274262428","97.0147591085329","97.4893693405597","97.720363105306","97.7881685455061","97.7364645181327","98.2256254146103","98.4792600106958","98.535810443068","98.4261809714864","98.1809612371502","97.9856936613423","97.5731913066066","97.0046655932389","96.3138124158724","95.5129304437012","95.5260949188476","95.3102025752455","94.9156218623109","94.3954038881426","93.7836657775209","93.4299927566932","92.9130814184097","92.2787621536393","91.5710274554511","90.8199360333761","90.6410906933628","90.3747266180619","90.0115904475486","89.5356763637111","88.9498369662893","88.6136833408826","88.1102873888908","87.4910114631604","86.8109281368888","86.0977848350733","85.5341905465139","84.8857675229008",
"Burkina Faso","BFA","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.4678838667097","78.6263531331817","79.4751132138551","80.0951586777937","80.585266134379","81.0019118479308","82.2515035750865","83.3459784302442","84.269305149905","84.9660895023003","85.4112962242631","86.787774194717","87.7536371553574","88.4193791181611","88.9500921751105","89.4384051893031","90.8728685887295","92.2135451398526","93.4164040965966","94.4032180753031","95.1525373988998","96.7343133679101","97.8870955836922","98.7313353640775","99.399728405698","99.934208228499","100.953953644765","101.675352173045","102.120372365861","102.284470645041","102.167782780263","102.408889447527","102.343054909888","102.003909189895","101.430200080272","100.666403483563","100.565320778985","100.172441654081","99.5825564568647","98.8938823746757","98.1560537932871","98.0738004222625","97.8035663887603","97.3928544298358","96.8861168561002","96.3161927038799","96.3274920417329","96.1754785142606","95.8848479643864","95.4575679381976","94.8985985605555","94.7165182028098","94.2980691214198","93.7095070442511","93.0146834471638","92.2404614970802","91.561139777724","90.8034241937068",
"Bangladesh","BGD","Age dependency ratio (% of working-age population)","SP.POP.DPND","80.2930675455439","81.6466187233129","82.5606010667335","83.248946070534","83.9954350153724","84.9169058495257","86.4578425543924","88.0511015091105","89.544989941071","90.6129513207057","91.0281079965756","91.8859642090927","92.3577886335626","92.5139917758791","92.5899396419746","92.7416679062287","93.1224472977815","93.2266544117173","93.0884987463284","92.6449427721072","91.8866643167256","91.7547661343033","91.0867304732339","90.0970219936345","89.0411688986473","88.0247754876022","87.3208249607838","86.5824116100535","85.7456901894249","84.6800455991961","83.3379149694154","82.2710595102159","80.9671881713238","79.4918877327963","77.9352837281863","76.3510722289656","74.9756765494667","73.5585052280562","72.1154691379679","70.6518020386743","69.1796464124791","68.0350854564402","66.8351176095121","65.6070684492335","64.3728512922017","63.1347010618505","62.2381208413704","61.2860536572515","60.2909248483172","59.2722709788548","58.2367926332918","57.073212309986","55.971008814597","54.8872858476223","53.7623499078609","52.5785110798697","51.4654234704502","50.3040615510256",
"Bulgaria","BGR","Age dependency ratio (% of working-age population)","SP.POP.DPND","50.758547528555","50.4757352750342","50.0037908364345","49.4297704708914","48.9041630359385","48.5038419418776","48.2803689853764","48.1279170249447","48.0510289061676","48.0389885390601","48.0929072323204","48.3108100477662","48.5516722932303","48.8321268694723","49.1654122699762","49.5477936031915","50.1437908183014","50.750775997633","51.271004779762","51.5495818278007","51.5107242804658","51.322784731492","50.7635426213591","50.046030570341","49.4731802683641","49.201454625379","49.1986596027108","49.5444834945902","50.0306360675717","50.3534510939064","50.3543851213781","50.605519338341","50.4681955280795","50.0675296647854","49.6306898833483","49.2855182995863","48.9579231027777","48.712968997933","48.4861465686349","48.1399742389549","47.6077834818263","47.1178617461951","46.5510077535615","45.9312329628932","45.3248777088836","44.7975719141216","44.81121633068","44.8081085837519","44.8916932532943","45.1840533271966","45.7414148126296","46.7258708814061","47.8844467547105","49.170898070562","50.4745591905967","51.7058584581101","52.8289936362545","53.9349843584801",
"Bahrain","BHR","Age dependency ratio (% of working-age population)","SP.POP.DPND","79.483297788877","83.0346241060527","85.9963476205822","89.0119684237331","92.2091434576984","94.9725377605792","93.3539007521223","92.0247201355494","91.101735271148","90.3997560434686","89.7598157784343","86.6702818118656","82.6664009565564","78.5210139148711","74.9394093014535","72.1865128327702","68.1064973073528","64.8263526443981","62.197953176788","59.9236765865333","57.8200028942672","57.1193387985486","56.7736196244257","56.6745572886822","56.6908562018069","56.7124864091346","56.4713611227422","55.8760832129763","55.1961461346251","54.4653320704436","53.5451891252589","53.1060312540359","52.1871445071906","50.9668173858204","49.6544475244936","48.4719504197099","48.2350168557171","47.874826009147","47.7553870229927","47.9631803442545","48.3553130887435","45.8910756488821","43.6593516112012","41.7601162172593","40.1505120652849","38.7434620329801","35.8130953426878","33.4505227791548","31.5884853729574","30.0915888240337","28.8515156014899","29.0238542963068","29.1903600331864","29.4511117999892","29.8073962407834","30.1643071101703","29.2565420904034","28.3595412855871",
"Bahamas, The","BHS","Age dependency ratio (% of working-age population)","SP.POP.DPND","85.7634707688133","85.5892169034068","85.7842084266732","86.3582478376045","87.1001147527219","87.7273641176865","86.7985450832748","85.6579763744084","84.5981077841524","83.9221526712428","83.6213813292855","81.4607621095259","80.5068918617162","80.1888384745981","79.7130013495539","78.7030729639721","77.6539605647293","75.626598237595","73.1970193125854","71.1527758163799","69.8057391584717","67.7186261455924","66.717123935667","66.2559248704281","65.6011288940726","64.4364568882163","63.7491012428527","62.2706544349032","60.4530136098509","58.9674804958719","58.1061993844408","57.0953283398009","56.8742337074413","57.0296032058558","56.9270409701327","56.2892257225901","56.1843017688303","55.4777784399668","54.4523666260204","53.5715593498742","53.0395737969371","51.5538601525863","50.3177435588251","49.1633518835212","47.9436345788648","46.6627170436626","46.0428870247398","45.3399904897765","44.3715245142083","43.1425067768168","41.8169670053255","41.5686683427759","41.1441340273457","40.7669717786924","40.6455055662894","40.8158362212062","41.1263937436197","41.7430304594734",
"Bosnia and Herzegovina","BIH","Age dependency ratio (% of working-age population)","SP.POP.DPND","70.7449767702587","71.0049851724011","70.9967628562745","70.6634933349047","70.0381914440217","69.1652500345685","69.0386014787556","68.3108859760118","67.214669042112","66.1005271477989","65.1505975549719","64.0668014457493","63.3381514290149","62.6996352961215","61.7976748748417","60.5052502185997","59.2599509155558","57.6898418052872","55.9411748822269","54.2518384127354","52.7422757415292","51.1506931793897","49.7838738914955","48.592629945507","47.4816654096152","46.4201955211815","45.7507875727316","45.1912668398948","44.7741144016019","44.5245603238472","44.3938554787483","44.3165732199119","44.3944526477315","44.5856583582945","44.8960563612846","45.3880286455546","45.5392073449142","45.761590638768","46.0269075266942","46.245055290489","46.3406541747445","46.5394655345393","46.4998671113103","46.2434075776144","45.839436834834","45.3359688199843","44.5665910836523","43.8970712713729","43.309032172574","42.7422836031353","42.1943120502566","42.3815919994751","42.4255839792495","42.4505532457002","42.685796529208","43.2557828613795","43.5833619126941","44.2969251778604",
"Belarus","BLR","Age dependency ratio (% of working-age population)","SP.POP.DPND","59.1824569204466","60.7022764492699","61.6743662037266","62.2178689307201","62.5657402277653","62.8167717537673","62.6271691190565","62.3592374391082","61.9121744032665","61.1844641436997","60.1858262107631","58.814529243547","57.5539395651914","56.4151121924845","55.3840958494852","54.428734856562","53.7994896556728","52.9880854243564","52.0734921294584","51.2031091297081","50.4753400987679","49.834903847964","49.3751485958797","49.0861261296194","48.9128909263523","48.8371232462399","49.1949740472349","49.5513385887566","49.8946672242629","50.254242909868","50.633758756539","51.1917361569238","51.6535446863588","51.9527463911779","52.0071575803229","51.7738739008342","51.0597825036494","50.2206611668419","49.2530455017972","48.195250385869","47.1147069303022","46.4615227114182","45.8188526430472","45.1453008801243","44.3919912172997","43.5411271820627","42.8980944786298","42.1144522680529","41.3466853349023","40.7771708757721","40.5108239246956","40.7842878492273","41.3203957660445","42.0756194947744","42.9399628714085","43.8254479495254","44.966823973522","46.0726556628326",
"Belize","BLZ","Age dependency ratio (% of working-age population)","SP.POP.DPND","97.7277120336763","100.340589367688","102.150537634409","103.543995122943","104.660352256707","105.541459257394","105.988621806947","106.376705429906","106.554663724217","106.36961412009","105.801007259681","107.042837707801","108.036780706491","108.744086924232","109.140863914373","109.225648433084","108.985897197996","108.23744014593","106.944051466099","105.495688088071","104.263670242161","101.821737762764","100.129456678247","98.8743108025322","97.554394697287","95.9240163467021","95.3413358523604","94.2478911534304","92.9513709260217","91.7787742899851","90.8032880279971","90.3569578901239","90.2215304494239","90.1232429936214","89.8340502837994","89.3289057211336","87.2757390641296","85.1143986033263","83.2304264799491","81.7895577442294","80.6656390851115","79.3149037616298","77.9972710425025","76.595646953064","75.0467591917476","73.3514062614741","71.645571114837","69.9482307915734","68.2974290755776","66.7449234871381","65.3205576345766","63.3496422297867","61.5950201813199","59.9532475740789","58.3479662497411","56.7806742710524","55.6604734029015","54.4961611096908",
"Bermuda","BMU","Age dependency ratio (% of working-age population)","SP.POP.DPND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Age dependency ratio (% of working-age population)","SP.POP.DPND","88.3784186297021","88.692663274875","89.1070117609961","89.4656957913134","89.4652861617021","88.9790574700904","89.1229875896618","88.737004947463","88.0078506464087","87.1897552650419","86.4094756613188","86.3667169117007","86.2011825032638","85.9655833518388","85.677702281197","85.3407056349342","85.5993750317197","85.7747202292191","85.8621277813809","85.8285869224332","85.6483572690678","85.9420602667766","86.0168764803581","85.9353327547253","85.7566624278325","85.4953730303874","85.4393154370742","85.2609292718098","84.9796860883375","84.6062556461998","84.1454675935923","83.6635897252711","83.0783428829606","82.4008531971321","81.6416560917201","80.813713973292","80.1117155980582","79.3120723148314","78.4493143058639","77.5477028428594","76.6165489648267","75.8681138439107","75.0346040113751","74.1637868083843","73.3030765663046","72.4690335098455","71.6919510017716","70.937006130522","70.1734448128046","69.3522918855788","68.4555846385435","67.5501847926866","66.5552503191535","65.5309094069146","64.5616481468787","63.6947930802743","62.8959710638084","62.1888241515707",
"Brazil","BRA","Age dependency ratio (% of working-age population)","SP.POP.DPND","86.1925154004038","86.9106966141031","87.5342639000907","87.9588629194704","88.0407613893674","87.7227194594141","87.6934550549894","87.0973219491515","86.1360411633797","85.0552016042791","83.96367343024","82.9317097604922","81.9016570057059","80.8266266662462","79.6374208732315","78.3374225351062","77.2446007442618","76.1095960697874","74.9544425065219","73.8165779353754","72.7266172056836","72.0771294465182","71.3562678604991","70.6127373137024","69.8674327102667","69.1058447887362","68.5459540253292","67.8525299077736","67.0605913227291","66.2044103544504","65.2951717658342","64.2907485501783","63.3231913241775","62.3204064806316","61.2083684667812","59.9808807520698","58.8877578911659","57.7239150463083","56.5343893040786","55.3793341881812","54.2864311881274","53.4463859312527","52.571553768803","51.6974964422002","50.8532675483259","50.0442276294902","49.1887314084668","48.4070522457957","47.6755786753065","46.965405540592","46.2761605341726","45.6688965643122","45.1188312706424","44.6237819565361","44.1896575893794","43.8242632414608","43.6443157926871","43.471036247194",
"Barbados","BRB","Age dependency ratio (% of working-age population)","SP.POP.DPND","81.4602371392427","82.9450875724506","84.0049999208873","84.7632983982598","85.4155796929596","86.0193468845826","85.9829652450026","85.627319154945","84.9923179510377","84.1403383848547","83.0757910228109","79.8082325180718","77.2226136997563","75.0799827064419","72.9682128761193","70.7312672615991","69.8742988953955","68.5665501260265","67.4863516093378","67.1615865832557","67.5073228079731","65.3166806020067","63.7525400767668","62.4330689063188","60.9309277115272","59.1280179569605","57.8485923503046","56.2045610269284","54.4532864943662","52.9651748919637","51.8915418764329","51.1299680126792","50.7844490453186","50.6853002663306","50.6066708119178","50.4448747139686","50.3822578091425","50.2620276606643","50.1532633608105","50.1569008453661","50.3049578628999","49.629085039579","49.138333580544","48.7675469512428","48.4085363534098","48.0329551593733","47.852147315117","47.6587940262754","47.5344338694146","47.6002438184083","47.8981949764056","48.0244139182545","48.4064952381956","48.9994936815679","49.6975779826206","50.4430446749947","50.9632650899171","51.5445162248459",
